id,title,indexed,bgcov,n_mb_works
john-jacob-jingleheimer-schmidt,John Jacob Jingleheimer Schmidt,1,0,1
johnny-and-sally,Johnny And Sally,0,0,0
johnny-b-goode,Johnny B. Goode,0,4,2
johnny-freedom,Johnny Freedom,0,0,1
johnny-has-gone-for-soldier,Johnny Has Gone for Soldier,1,0,0
johnny-leary-s-polka,Johnny Leary's Polka,0,0,0
johnny-my-love-grandma-s-diary,Johnny My Love (Grandma's Diary),0,0,0
johnny-one-time,Johnny One Time,0,0,1
johnny-reb,Johnny Reb,0,1,1
johnny-snowman,Johnny Snowman,0,0,0
johnny-stole-a-ham,Johnny Stole a Ham,0,0,0
johnny-the-blacksmith,Johnny the Blacksmith,0,3,0
john-paul-jones,John Paul Jones,0,0,2
jolene,Jolene,1,8,13
jonah-and-the-whale,Jonah And The Whale,0,3,1
jones-on-the-jukebox,Jones On The Jukebox,0,0,0
jordan,Jordan,1,5,12
jordan-am-a-hard-road-to-travel,Jordan Am A Hard Road To Travel,1,9,0
joseph-and-mary-s-boy,Joseph And Mary's Boy,0,0,1
joseph-built-the-cradle,Joseph Built The Cradle,0,0,0
joshua,Joshua,1,5,14
josie,Josie,0,0,10
journey-my-baby-back-home,Journey My Baby Back Home,0,0,0
journey-s-end,Journey's End,1,4,44
journeys-end,Journey’s End,1,4,44
journey-to-my-savior-s-side,Journey to My Savior's Side,0,1,0
joy-bells-ringing-in-my-soul,Joy Bells Ringing In My Soul,0,0,0
joy-explosion,Joy Explosion,0,0,0
joyride,Joyride,0,0,33
joy-to-the-world,Joy To The World,1,23,39
joy-to-the-world-1,Joy To The World,1,23,39
jubilee-waltz,Jubilee Waltz,0,0,1
judge-my-soul-again,Judge My Soul Again,0,0,0
judge-of-hearts,Judge Of Hearts,0,0,1
judy,Judy,0,0,31
judy-1,Judy,0,0,31
judy-judy-judy,Judy Judy Judy,0,0,2
jukebox-argument,Jukebox Argument,0,0,0
jukebox-charlie,Jukebox Charlie,0,0,0
jukebox-cinderella,Jukebox Cinderella,0,0,0
jukebox-in-my-mind,Jukebox In My Mind,0,0,1
jukebox-man,Jukebox Man,0,0,0
juke-joint-johnny,Juke Joint Johnny,0,0,0
julianne,Julianne,0,2,4
julianne-flanagan,Julianne Flanagan,0,0,0
julie,Julie,0,2,33
julie-1,Julie,0,2,33
julie-2,Julie,0,2,33
julie-ann-come-on-home,Julie Ann Come On Home,1,0,0
july-you-re-a-woman,July You're A Woman,0,0,1
june-apple,June Apple,1,19,1
june-is-as-cold-as-december,June Is as Cold as December,0,0,1
june-or-september,June Or September,0,0,0
just-a-bend-of-the-road,Just A Bend Of The Road,0,0,1
just-about-that-time,Just About That Time,0,0,1
just-about-time,Just About Time,0,0,0
just-a-closer-walk-with-thee,Just a Closer Walk With Thee,1,10,7
just-across-the-bridge-of-gold,Just Across the Bridge of Gold,0,0,0
just-across-the-rio-grande,Just Across The Rio Grande,0,0,1
just-a-dream,Just A Dream,0,2,35
just-a-drink-away,Just A Drink Away,0,0,1
just-a-few-more-days,Just A Few More Days,0,0,2
just-a-foolish-notion,Just A Foolish Notion,0,0,0
just-a-girl-i-used-to-know,Just A Girl I Used To Know,0,1,0
just-aint,Just Ain’t,1,7,0
just-a-little-bit-sweet,Just A Little Bit Sweet,0,0,1
just-a-little-lonesome,Just A Little Lonesome,0,0,0
just-a-little-love,Just A Little Love,0,0,6
just-a-little-loving,Just a Little Loving,0,0,0
just-a-little-sunshine-in-the-rain,Just A Little Sunshine In The Rain,0,0,0
just-a-little-talk-with-jesus,Just a Little Talk With Jesus,1,20,1
just-a-little-thing,Just A Little Thing,0,0,1
just-a-little-too-much,Just A Little Too Much,0,1,1
just-a-little-while-ago,Just A Little While Ago,0,0,0
just-along-for-the-ride,Just Along For The Ride,0,0,1
just-a-memory,Just A Memory,0,2,13
just-an-old-faded-photograph,Just An Old Faded Photograph,0,0,0
just-an-old-flame,Just an Old Flame,0,0,1
just-an-old-love,Just An Old Love,0,0,0
just-another-broken-heart,Just Another Broken Heart,1,4,2
just-another-day,Just Another Day,1,0,49
just-another-lie,Just Another Lie,0,0,1
just-another-man,Just Another Man,0,0,2
just-another-woman-in-love,Just Another Woman In Love,0,0,1
just-any-day-now,Just Any Day Now,0,1,0
just-a-plain-old-country-boy,Just A Plain Old Country Boy,0,0,1
just-a-rose-will-do,Just A Rose Will Do,0,1,1
just-as-i-am,Just As I Am,0,3,9
just-as-i-am-1,Just As I Am,0,3,9
just-as-i-am-2,Just As I Am,0,3,9
just-a-simple-song,Just A Simple Song,0,0,1
just-ask-your-heart,Just Ask Your Heart,0,0,1
just-as-long-as-i-have-you,Just As Long As I Have You,0,0,1
just-as-soon-as-i-get-over-loving-you,Just As Soon As I Get Over Loving You,0,0,1
just-as-the-sun-went-down,Just as the Sun Went Down,1,0,0
just-a-strand-from-a-yellow-curl,Just A Strand From A Yellow Curl,0,3,0
just-at-dawn,Just At Dawn,0,0,1
just-because,Just Because,0,10,30
just-because-im-a-woman,Just Because I’m A Woman,0,1,1
just-because-it-feels-good,Just Because It Feels Good,0,0,0
just-before-the-battle-mother,Just Before The Battle Mother,0,1,2
just-between-the-two-of-us,Just Between the Two of Us,0,1,2
just-between-you-and-me,Just Between You and Me,0,2,4
just-beyond-the-moon,Just Beyond The Moon,0,0,0
just-biding-my-time,Just Biding My Time,0,0,0
just-call-me-lonesome,Just Call Me Lonesome,0,0,3
just-call-me-lonesome-1,Just Call Me Lonesome,0,0,3
just-can-t-live-that-fast,Just Can't Live That Fast,0,0,0
just-do-the-best-you-can,Just Do The Best You Can,0,0,0
just-dropped-in,Just Dropped In,0,0,0
just-enough-love-for-one-woman,Just Enough Love For One Woman,0,0,0
just-enough-to-keep-me-hanging-on,Just Enough To Keep Me Hanging On,0,0,0
just-enough-to-start-me-dreamin,Just Enough To Start Me Dreamin',0,0,1
just-for-old-time-sake,Just For Old Time Sake,0,0,0
just-for-the-love-of-it,Just For The Love Of It,0,0,1
just-for-the-record,Just For The Record,0,0,3
just-for-the-sake-of-the-thrill,Just For The Sake Of The Thrill,0,0,0
just-for-what-i-am,Just For What I Am,0,0,0
just-for-you,Just For You,0,4,49
just-for-you-1,Just For You,0,4,49
just-for-you-2,Just For You,0,4,49
just-for-you-3,Just For You,0,4,49
just-get-up-and-close-the-door,Just Get Up And Close The Door,0,0,0
just-give-me-love,Just Give Me Love,0,0,1
just-give-me-what-you-think-is-fair,Just Give Me What You Think Is Fair,0,0,1
just-good-ol-boys,Just Good Ol' Boys,0,0,0
just-hangin-on,Just Hangin’ On,0,0,0
just-how-bad-do-you-wanna-be-good,Just How Bad Do You Wanna Be Good,0,0,0
just-how-bad-do-you-wanna-feel-good,Just How Bad Do You Wanna Feel Good,1,0,0
just-how-little-i-know,Just How Little I Know,0,0,0
just-imagination,Just Imagination,0,0,0
just-in-case,Just In Case,0,2,10
just-in-case-1,Just In Case,0,2,10
just-in-case-2,Just In Case,0,2,10
just-in-case-3,Just In Case,0,2,10
just-in-time,Just In Time,0,2,14
just-in-time-1,Just In Time,0,2,14
just-in-time-2,Just In Time,0,2,14
just-in-time-lyrics-chords,Just In Time Lyrics chords,0,0,0
just-in-time-to-watch-love-die,Just In Time (To Watch Love Die),0,0,0
just-keep-a-moving,Just Keep A Moving,0,0,0
just-keep-on-thinking-of-me,Just Keep On Thinking Of Me,0,0,0
just-leave-me-alone,Just Leave Me Alone,0,0,2
just-leave-the-door-open,Just Leave The Door Open,0,0,0
just-let-me-know-lyrics-and-chords,Just Let Me Know Lyrics and Chords,0,0,0
just-let-me-make-believe,Just Let Me Make Believe,0,0,1
just-like-a-fool,Just Like A Fool,0,0,0
just-like-a-stranger,Just Like A Stranger,0,0,0
just-like-i-knew,Just Like I Knew,0,0,0
just-like-old-times,Just Like Old Times,0,0,6
just-like-that,Just Like That,0,0,21
just-like-walkin-in-the-sunshine,Just Like Walkin' In The Sunshine,0,0,0
just-like-your-daddy,Just Like Your Daddy,0,0,0
just-long-enough-to-say-goodbye,Just Long Enough To Say Goodbye,0,0,0
just-look-at-me,Just Look At Me,0,0,4
just-loving-you,Just Loving You,0,2,7
just-loving-you-1,Just Loving You,0,2,7
just-lovin-you,Just Lovin’ You,0,3,0
just-married,Just Married,0,0,7
just-married-lyrics-chords,Just Married Lyrics chords,0,0,0
just-now-thought-of-you,Just Now Thought Of You,0,0,0
just-one-drink-away,Just One Drink Away,0,0,0
just-one-look,Just One Look,0,0,7
just-one-more,Just One More,0,3,5
just-one-more-lie,Just One More Lie,0,0,1
just-one-more-soul,Just One More Soul,0,0,0
just-one-of-a-kind,Just One Of A Kind,0,2,0
just-one-teardrop,Just One Teardrop,1,2,0
just-one-time,Just One Time,0,1,4
just-out-of-reach,Just Out of Reach,0,0,8
just-outside-the-church,Just Outside The Church,0,0,0
just-over-in-the-gloryland,Just Over In The Gloryland,1,8,0
just-over-yonder,Just Over Yonder,0,1,0
just-partners,Just Partners,0,0,0
just-passin-through,Just Passin’ Through,0,1,1
just-plain-lonely,Just Plain Lonely,0,0,1
just-playin-possum,Just Playin' Possum,0,1,1
just-pretend,Just Pretend,0,0,5
just-put-a-ribbon-in-your-hair,Just Put A Ribbon In Your Hair,0,1,1
just-ridin-through,Just Ridin' Through,0,0,0
just-say-goodbye,Just Say Goodbye,0,0,5
just-someone-i-used-to-know,Just Someone I Used to Know,0,3,1
just-someone-i-used-to-know-1,Just Someone I Used to Know,0,3,1
just-take-a-moment,Just Take A Moment,0,0,1
just-the-other-side-of-nowhere,Just The Other Side Of Nowhere,0,1,1
just-the-other-side-of-nowhere-1,Just The Other Side Of Nowhere,0,1,1
just-the-two-of-us,Just The Two Of Us,0,3,12
just-the-way-that-i-am,Just The Way That I Am,0,0,0
just-thought-i-d-let-you-know,Just Thought I'd Let You Know,0,0,1
just-to-be-loved-by-you,Just To Be Loved By You,0,0,1
just-to-be-where-you-are,Just To Be Where You Are,0,0,0
just-to-ease-the-pain,Just To Ease The Pain,0,0,1
just-to-hold-a-little-hand,Just To Hold A Little Hand,0,0,0
just-to-hold-her,Just To Hold Her,0,0,0
just-to-love-a-girl-like-you,Just To Love A Girl Like You,0,0,0
just-too-tired-to-fight-it,Just Too Tired To Fight It,0,0,1
just-to-prove-my-love-for-you,Just To Prove My Love For You,0,0,0
just-to-satisfy-the-weakness-in-a-man,Just To Satisfy The Weakness In A Man,0,0,0
just-to-satisfy-you,Just To Satisfy You,0,0,1
just-treat-me-kind,Just Treat Me Kind,0,0,0
just-two-strangers-passing-in-the-night,Just Two Strangers Passing In The Night,0,0,0
just-waitin,Just Waitin',0,0,1
just-waiting-for-you,Just Waiting For You,0,0,0
just-wait-till-i-get-you-alone,Just Wait Till I Get You Alone,0,0,0
just-walk-a-little-closer,Just Walk A Little Closer,0,0,0
just-walking-in-the-rain,Just Walking in the Rain,0,0,0
just-what-i-had-in-mind,Just What I Had In Mind,0,0,0
just-what-i-ve-been-looking-for,Just What I've Been Looking For,0,0,2
just-when-i-needed-you,Just When I Needed You,1,12,1
just-when-i-needed-you-most,Just When I Needed You Most,0,3,1
just-who-is-to-blame,Just Who Is To Blame,0,0,1
just-wondering-why,Just Wondering Why,1,5,1
just-your-conscience,Just Your Conscience,0,0,0
kansas-city,Kansas City,0,3,12
kansas-city-blues,Kansas City Blues,0,1,3
kansas-city-song,Kansas City Song,0,0,1
kansas-city-star,Kansas City Star,0,1,1
kansas-city-stockyards,Kansas City Stockyards,0,0,0
kate,Kate,0,0,12
kathy-on-my-mind,Kathy On My Mind,0,0,0
katie-dear,Katie Dear,1,4,2
katy-brought-my-guitar-back-today,Katy Brought My Guitar Back Today,0,0,1
katy-cline,Katy Cline,1,7,1
katy-daley,Katy Daley,1,3,1
katy-daley-1,Katy Daley,1,3,1
katy-dear,Katy Dear,1,12,1
katy-hill,Katy Hill,1,38,1
katy-too,Katy Too,0,0,1
kaw-liga,Kaw-Liga,0,3,2
kaw-liga-1,Kaw-liga,0,3,2
kay,Kay,0,0,3
keep-a-knockin,Keep A Knockin',0,0,5
keep-a-memory,Keep A Memory,0,2,1
keeper-of-my-heart,Keeper Of My Heart,0,0,4
keeper-of-my-heart-1,Keeper Of My Heart,0,0,4
keeper-of-my-heart-2,Keeper Of My Heart,0,0,4
keeper-of-the-flame,Keeper Of The Flame,0,0,12
keeper-of-the-stars,Keeper Of The Stars,0,0,0
keeping-up-appearances,Keeping Up Appearances,0,0,2
keeping-up-with-the-joneses,Keeping Up With The Joneses,0,1,3
keepin-on,Keepin' On,0,0,0
keep-it-a-secret,Keep It a Secret,0,0,2
keep-it-between-the-lines,Keep It Between The Lines,0,1,1
keep-me-from-blowing-away,Keep Me From Blowing Away,0,4,0
keep-me-from-cryin-today,Keep Me From Cryin' Today,0,0,0
keep-my-love-with-you,Keep My Love With You,0,2,0
keep-my-memory-in-your-heart,Keep My Memory In Your Heart,0,0,0
keep-on-dreamin,Keep On Dreamin',0,0,2
keep-on-going,Keep On Going,0,1,10
keep-on-holding-to-those-nail-scarred-hands,Keep On Holding To Those Nail Scarred Hands,0,0,0
keep-on-loving-me,Keep On Loving Me,0,0,0
keep-on-lovin-you,Keep On Lovin' You,0,0,4
keep-on-rollin-down-the-line,Keep On Rollin' Down The Line,0,0,0
keep-on-telling-me-lies,Keep On Telling Me Lies,0,0,0
keep-on-the-firing-line,Keep On The Firing Line,1,6,1
keep-on-the-sunny-side,Keep On The Sunny Side,1,26,2
keep-the-change,Keep The Change,0,1,5
keep-the-lamp-on-sadie,Keep The Lamp On Sadie,0,0,1
keep-those-cards-and-letters-coming-in,Keep Those Cards And Letters Coming In,0,0,2
keep-your-change,Keep Your Change,0,0,0
keep-your-distance,Keep Your Distance,0,1,8
keep-your-lure-in-the-water,Keep Your Lure In The Water,0,1,0
keep-your-promise-willie-thomas,Keep Your Promise Willie Thomas,0,0,0
keith-s-waltz,Keith's Waltz,0,0,0
kenloch-jig,Kenloch Jig,0,0,0
kentucky,Kentucky,1,12,5
kentucky-bluebird,Kentucky Bluebird,1,0,1
kentucky-borderline,Kentucky Borderline,0,1,1
kentucky-gambler,Kentucky Gambler,0,2,1
kentucky-girl,Kentucky Girl,1,4,2
kentucky-homemade-christmas,Kentucky Homemade Christmas,0,0,1
kentucky-in-the-morning,Kentucky In The Morning,0,2,1
kentucky-limit,Kentucky Limit,1,0,0
kentucky-mandolin,Kentucky Mandolin,1,6,1
kentucky-mountain,Kentucky Mountain,0,1,1
kentucky-quadrille,Kentucky Quadrille,1,0,0
kentucky-rain,Kentucky Rain,0,0,1
kentucky-reel,Kentucky Reel,1,0,0
kentucky-waltz,Kentucky Waltz,1,19,1
kentucky-winder,Kentucky Winder,0,2,0
kentucky-woman,Kentucky Woman,0,0,1
kern-river,Kern River,0,0,1
kern-river-blues,Kern River Blues,0,0,0
keys-to-the-kingdom,Keys to the Kingdom,0,2,9
key-to-happiness,Key To Happiness,0,0,0
key-to-the-kingdom,Key To The Kingdom,0,1,4
kickin-in,Kickin' In,0,0,4
kickin-mule,Kickin’ Mule,1,4,1
kickin-our-hearts-around,Kickin' Our Hearts Around,0,0,1
kids-get-lonely,Kids Get Lonely,0,0,0
kids-of-the-baby-boom,Kids of the Baby Boom,0,1,1
kids-say-the-darnedest-things,Kids Say The Darnedest Things,0,0,0
kid-stuff,Kid Stuff,0,0,3
kildare-fancy,Kildare Fancy,0,0,1
kill-him-with-kindness,Kill Him With Kindness,0,0,0
killin-time,Killin' Time,1,0,4
kimberley-jim,Kimberley Jim,0,0,0
kinda-halfway-feel,Kinda Halfway Feel,0,0,1
king-and-queen,King And Queen,0,0,7
king-creole,King Creole,0,0,2
king-jesus,King Jesus,0,2,1
king-lear,King Lear,0,0,8
king-of-all-reels,King of all Reels,0,0,0
king-of-a-lonely-castle,King Of A Lonely Castle,0,0,1
king-of-california,King of California,1,3,3
king-of-country-music,King Of Country Music,0,0,1
king-of-fools,King Of Fools,0,0,12
king-of-fools-1,King Of Fools,0,0,12
king-of-kings,King Of Kings,0,0,29
king-of-the-mountain,King Of The Mountain,0,0,10
king-of-the-mountain-1,King Of The Mountain,0,0,10
king-of-the-road-1,King of the Road,0,3,8
king-pippin-polka,King Pippin Polka,0,0,0
kingston-girl,Kingston Girl,0,0,1
kin-to-the-wind,Kin To The Wind,0,0,1
kismet,Kismet,0,0,20
kiss-a-me-love-a-me,Kiss A Me Love A Me,0,0,0
kiss-an-angel-good-morning,Kiss an Angel Good Morning,0,0,0
kisses-don-t-lie,Kisses Don't Lie,0,0,3
kisses-never-lie,Kisses Never Lie,0,0,0
kissing-is-crime,Kissing Is Crime,0,0,0
kissing-you,Kissing You,0,0,6
kissing-your-picture,Kissing Your Picture,0,0,0
kiss-me-quick,Kiss Me Quick,0,4,8
kiss-on-the-door,Kiss on the Door,0,0,0
kiss-the-hurt-away,Kiss The Hurt Away,0,0,0
kiss-the-world-goodbye,Kiss The World Goodbye,0,0,3
kiss-your-man-good-bye,Kiss Your Man Good Bye,0,0,0
kitchen-girl,Kitchen Girl,1,4,1
kitty-puss,Kitty Puss,0,1,0
kitty-waltz,Kitty Waltz,0,1,1
knee-deep-in-loving-you,Knee Deep In Loving You,0,0,0
knee-deep-in-the-blues,Knee Deep in the Blues,0,3,1
kneel-and-let-the-lord-take-your-load,Kneel And Let The Lord Take Your Load,0,0,1
kneel-at-the-cross,Kneel At The Cross,1,5,2
kneel-at-the-feet-of-jesus,Kneel At The Feet Of Jesus,0,0,1
kneeling-drunkard-s-plea,Kneeling Drunkard's Plea,0,1,1
kneeling-drunkard-s-plea-1,Kneeling Drunkard's Plea,0,1,1
knew-all-along,Knew All Along,0,1,0
knickle-schottische,Knickle Schottische,0,0,0
knock-again-true-love,Knock Again True Love,0,0,1
knock-off-your-nagging,Knock Off Your Nagging,0,0,0
knock-three-times,Knock Three Times,0,1,2
known-only-to-him,Known Only To Him,0,0,1
knoxville-girl,Knoxville Girl,1,14,3
ko-ko-mo-i-love-you-so-counting-tears,Ko Ko Mo I Love You So Counting Tears,0,0,0
k-s-o-s,K-S-O-S,0,0,0
l-a-blues,L.A. Blues,0,0,2
labor-of-love,Labor Of Love,0,0,8
la-danse-de-mardi-gras,La Danse de Mardi Gras,1,1,2
ladies-choice,Ladies Choice,0,1,3
ladies-love,Ladies Love,0,0,0
ladies-love-outlaws,Ladies Love Outlaws,0,0,1
lady,Lady,0,2,85
lady-bug,Lady Bug,0,0,7
lady-douglas-s-reel,Lady Douglas's Reel,0,0,0
lady-harriot-leslies-waltz,Lady Harriot Leslies Waltz,0,0,0
lady-in-a-blue-mercedes,Lady In A Blue Mercedes,0,0,0
lady-lay-down,Lady Lay Down,0,0,1
lady-of-spain,Lady of Spain,1,6,2
lady-s-choice,Lady's Choice,0,0,1
lady-seymour-s-waltz,Lady Seymour's Waltz,0,0,0
ladys-man,Lady’s Man,0,1,2
lafayette-two-step,Lafayette Two-Step,0,0,0
laid-back-and-wasted,Laid Back And Wasted,0,0,1
laid-back-country-picker,Laid Back Country Picker,0,0,1
l-a-international-airport,L A International Airport,0,0,1
lake-arthur-stomp,Lake Arthur Stomp,0,0,0
la-la-blues,La La Blues,1,0,1
lamp-lighting-time-in-the-valley,Lamp Lighting Time In The Valley,1,3,0
lamplighting-time-in-the-valley,Lamplighting Time In The Valley,0,5,0
lana,Lana,0,0,9
land-called-love,Land Called Love,0,0,0
land-of-heaven,Land Of Heaven,0,0,0
land-of-my-boyhood-dreams,Land Of My Boyhood Dreams,0,0,1
land-of-the-navajo,Land Of The Navajo,1,5,1
language-of-love,Language Of Love,0,0,16
language-of-love-1,Language Of Love,0,0,16
last-best-place,Last Best Place,0,0,0
last-call-for-alcohol,Last Call For Alcohol,0,0,1
last-chance-for-happiness,Last Chance For Happiness,0,0,0
last-chance-to-pray,Last Chance To Pray,0,1,1
last-cheater-s-waltz,Last Cheater's Waltz,0,0,1
last-country-song,Last Country Song,0,0,1
last-cowboy-song,Last Cowboy Song,0,0,1
last-cup-of-coffee,Last Cup Of Coffee,0,0,2
last-guard,Last Guard,0,0,0
last-in-a-long-lonesome-line,Last In A Long Lonesome Line,0,1,0
lasting-love,Lasting Love,0,0,1
last-in-love,Last In Love,0,0,2
last-kiss,Last Kiss,0,0,27
last-mile-of-the-way,Last Mile Of The Way,0,0,2
last-move-for-me-the,"Last Move For Me, The",1,0,0
last-night,Last night,0,0,103
last-night-1,Last Night,0,0,103
last-night-about-this-time,Last Night About This Time,0,0,1
last-night-at-the-party,Last Night At The Party,0,0,0
last-night-every-night,Last Night Every Night,0,0,0
last-night-i-dreamed,Last Night I Dreamed,0,0,5
last-night-i-dreamed-of-heaven,Last Night I Dreamed Of Heaven,0,0,1
last-night-i-had-the-strangest-dream,Last Night I Had The Strangest Dream,0,0,2
last-night-i-laid-your-memory-to-rest,Last Night I Laid Your Memory To Rest,0,0,1
last-night-made-my-day,Last Night Made My Day,0,0,0
last-of-harris,Last of Harris,0,3,0
last-of-the-silver-screen-cowboys,Last Of The Silver Screen Cowboys,0,0,0
last-of-the-sunshine-cowboys,Last Of The Sunshine Cowboys,0,0,0
last-song-i-m-ever-gonna-sing,Last Song I'm Ever Gonna Sing,0,0,0
last-thing-i-needed-first-thing-this-morning,Last Thing I Needed First Thing This Morning,0,1,1
last-thing-on-my-mind,Last Thing On My Mind,1,19,5
last-thing-on-my-mind-1,Last Thing On My Mind,1,19,5
last-time-i-saw-him,Last Time I Saw Him,0,0,1
last-train,Last Train,0,3,39
last-train-from-poor-valley,Last Train From Poor Valley,1,4,1
last-train-to-glory,Last Train To Glory,0,0,0
last-train-to-heaven,Last Train To Heaven,0,0,3
last-word-in-jesus-is-us,Last Word In Jesus Is Us,0,0,0
late-last-night,Late Last Night,1,9,14
late-love-of-mine,Late Love Of Mine,0,0,1
laughing-on-the-outside,Laughing On The Outside,0,0,1
laugh-the-years-away,Laugh The Years Away,0,1,0
laura-what-s-he-got-that-i-ain-t-got,Laura What's He Got That I Ain't Got,0,0,0
lavender-blue,Lavender Blue,0,0,1
lawdy-miss-clawdy,Lawdy Miss Clawdy,0,0,1
lay-back-lover,Lay Back Lover,0,0,1
lay-down-beside-me,Lay Down Beside Me,0,1,3
lay-down-beside-me-1,Lay Down Beside Me,0,1,3
lay-me-down-and-love-the-world-away,Lay Me Down (And Love The World Away),0,0,1
lay-me-down-look,Lay Me Down Look,0,0,0
lay-my-head-beneath-the-rose,Lay My Head Beneath The Rose,1,0,0
lay-some-happiness-on-me,Lay Some Happiness On Me,0,0,1
lazarus,Lazarus,0,1,35
lazarus-and-the-rich-man,Lazarus And The Rich Man,0,1,1
lazy-john,Lazy John,1,5,1
lazy-lady,Lazy Lady,0,0,2
lead-me-father,Lead Me Father,0,0,2
lead-me-gently-home,Lead Me Gently Home,0,0,0
lead-me-guide-me,Lead Me Guide Me,0,0,1
lead-me-home,Lead Me Home,0,1,4
lead-me-on,Lead Me On,0,5,15
lead-me-to-calvary,Lead Me To Calvary,0,0,0
lead-me-to-that-rock,Lead Me To That Rock,0,0,1
lead-on,Lead On,0,0,4
lead-us-back-to-your-love,Lead Us Back To Your Love,0,0,0
leaf-of-love,Leaf Of Love,0,0,1
leah,Leah,0,0,8
leake-county-two-step,Leake County Two-Step,0,1,0
leaning-on-the-everlasting-arm,Leaning On The Everlasting Arm,0,2,0
leaning-on-the-old-top-rail,Leaning On The Old Top Rail,0,0,0
leaning-to-lean,Leaning To Lean,0,0,0
lean-on-me,Lean on Me,0,1,26
learn-from-a-fool,Learn From A Fool,0,0,1
learning-the-game,Learning The Game,0,0,2
learning-to-live-again,Learning To Live Again,0,0,2
learning-to-live-without-you,Learning To Live Without You,0,0,1
