id,title,source,nt,bg,std,crank,tags,mbcov
a-million-years-from-now-lyrics-chords,A Million Years From Now Lyrics Chords,classic-country,million years from now lyrics chords,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,1
a-million-years-in-glory,A Million Years In Glory,classic-country,million years in glory,True,False,0,JamFriendly|Bluegrass|Gospel,1
a-million-years-or-so,A Million Years Or So,classic-country,million years or so,False,False,3,JamFriendly|ClassicCountry,1
a-minute-of-your-time,A Minute Of Your Time,classic-country,minute of your time,False,False,5,ClassicCountry|NashvilleSound,4
a-moment-isnt-very-long,A Moment Isn’t Very Long,classic-country,moment isnt very long,False,False,25,JamFriendly|ClassicCountry,0
a-mother-s-way,A Mother's Way,classic-country,mothers way,False,False,0,JamFriendly|Folk|ClassicCountry,1
a-new-baby-for-christmas,A New Baby For Christmas,classic-country,new baby for christmas,False,False,0,JamFriendly|ClassicCountry,3
a-new-love,A New Love,classic-country,new love,False,False,4,JamFriendly|ClassicCountry|Bakersfield,2
a-new-love-affair-lyrics-chords,A New Love Affair Lyrics Chords,classic-country,new love affair lyrics chords,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,2
a-new-moon-an-old-flame-and-you,A New Moon An Old Flame And You,classic-country,new moon an old flame and you,False,False,0,ClassicCountry|Pop|JamFriendly|NashvilleSound,6
a-new-way-to-cry,A New Way To Cry,classic-country,new way to cry,False,False,0,ClassicCountry|Outlaw|JamFriendly,3
a-new-way-to-fly,A New Way To Fly,classic-country,new way to fly,False,False,0,ClassicCountry,2
a-new-way-to-live,A New Way To Live,classic-country,new way to live,False,False,0,ClassicCountry|NashvilleSound,0
a-new-way-to-say-i-love-you,A New Way to Say I Love You,classic-country,new way to say i love you,False,False,0,ClassicCountry|NashvilleSound,6
a-nice-place-to-visit,A Nice Place To Visit,classic-country,nice place to visit,False,False,8,JamFriendly|ClassicCountry,0
a-nickel-for-the-fiddler,A Nickel For The Fiddler,classic-country,nickel for the fiddler,False,False,0,Rockabilly|Pop|JamFriendly|Folk,3
a-night-to-remember,A Night To Remember,classic-country,night to remember,False,False,157,ClassicCountry|Bakersfield,4
a-not-so-merry-christmas,A Not So Merry Christmas,classic-country,not so merry christmas,False,False,8,Modal|Pop,3
a-package-of-lies-tied-in-blue,A Package Of Lies Tied In Blue,classic-country,package of lies tied in blue,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,7
a-pair-of-wings-for-me,A Pair Of Wings For Me,classic-country,pair of wings for me,False,False,0,JamFriendly|ClassicCountry,2
a-perfect-day,A Perfect Day,classic-country,perfect day,False,False,26,ClassicCountry,0
a-perfect-stranger,A Perfect Stranger,classic-country,perfect stranger,False,False,0,JamFriendly|ClassicCountry,8
a-picture-from-lifes-other-side,A Picture From Life’s Other Side,classic-country,picture from lifes other side,False,False,0,HonkyTonk|ClassicCountry|JamFriendly,2
a-picture-of-jesus,A Picture Of Jesus,classic-country,picture of jesus,False,False,0,JamFriendly|Gospel,2
a-picture-of-me-without-you,A Picture of me Without You,classic-country,picture of me without you,False,False,0,JamFriendly|ClassicCountry,1
a-picture-of-your-mother,A Picture Of Your Mother,classic-country,picture of your mother,False,False,3,ClassicCountry|JamFriendly,1
a-place-for-girls-like-you,A Place For Girls Like You,classic-country,place for girls like you,False,False,0,JamFriendly|ClassicCountry,6
a-place-for-the-lonesome,A Place For The Lonesome,classic-country,place for the lonesome,False,False,0,ClassicCountry|JamFriendly,4
a-place-in-the-sun,A Place In The Sun,classic-country,place in the sun,False,False,82,JamFriendly|ClassicCountry|NashvilleSound,1
a-place-to-fall-apart,A Place To Fall Apart,classic-country,place to fall apart,False,False,11,ClassicCountry|JamFriendly|Outlaw,8
a-place-to-hang-my-hat,A Place To Hang My Hat,classic-country,place to hang my hat,False,False,0,ClassicCountry|JamFriendly,1
a-poor-man-s-roses,A Poor Man's Roses,classic-country,poor mans roses,False,False,0,ClassicCountry|NashvilleSound|HonkyTonk|Jazzy,3
a-poor-man-s-woman,A Poor Man's Woman,classic-country,poor mans woman,False,False,0,JamFriendly|ClassicCountry,0
a-prayer-on-your-lips,A Prayer On Your Lips,classic-country,prayer on your lips,False,False,0,ClassicCountry|JamFriendly|HonkyTonk|Gospel,1
a-precious-jewel,A Precious Jewel,classic-country,precious jewel,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,8
a-pretty-diamond-ring,A Pretty Diamond Ring,classic-country,pretty diamond ring,False,False,0,JamFriendly|ClassicCountry,1
a-pretty-woman-is-a-deadly-weapon,A Pretty Woman Is A Deadly Weapon,classic-country,pretty woman is a deadly weapon,False,False,0,JamFriendly|ClassicCountry,2
a-pretty-wreath-for-mothers-grave,A Pretty Wreath For Mother’s Grave,classic-country,pretty wreath for mothers grave,True,False,0,JamFriendly|Bluegrass|Gospel,5
a-prison-without-walls,A Prison Without Walls,classic-country,prison without walls,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,1
a-promise-you-can-t-keep,A Promise You Can't Keep,classic-country,promise you cant keep,False,False,0,ClassicCountry|JamFriendly|Bakersfield,6
a-real-close-friend,A Real Close Friend,classic-country,real close friend,False,False,4,JamFriendly|ClassicCountry,1
a-robin-built-a-nest-on-daddys-grave,A Robin Built A Nest On Daddy’s Grave,classic-country,robin built a nest on daddys grave,True,False,0,JamFriendly|Bluegrass|OldTime,2
a-room-without-a-view,A Room Without A View,classic-country,room without a view,False,False,0,ClassicCountry,1
a-rootin-tootin-santa-claus,A Rootin’ Tootin’ Santa Claus,classic-country,rootin tootin santa claus,False,False,3,ClassicCountry|JamFriendly,4
a-rose-among-the-thorns,A Rose Among The Thorns,classic-country,rose among the thorns,False,False,0,JamFriendly|Gospel,1
a-rose-and-a-baby-ruth,A Rose And A Baby Ruth,classic-country,rose and a baby ruth,False,False,14,ClassicCountry|Pop,1
a-rose-and-a-thorn,A Rose And A Thorn,classic-country,rose and a thorn,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,1
a-rose-between-two-thorns,A Rose Between Two Thorns,classic-country,rose between two thorns,False,False,0,JamFriendly|ClassicCountry|Gospel,2
a-rose-by-any-other-name,A Rose By Any Other Name,classic-country,rose by any other name,False,False,0,ClassicCountry|NashvilleSound,1
a-rose-from-the-bride-s-bouquet,A Rose From The Bride's Bouquet,classic-country,rose from the brides bouquet,False,False,0,JamFriendly|ClassicCountry,1
a-rose-is-a-rose-is-a-rose,A Rose Is A Rose Is A Rose,classic-country,rose is a rose is a rose,False,False,0,Modal|ClassicCountry,1
a-rusty-old-halo,A Rusty Old Halo,classic-country,rusty old halo,False,False,5,JamFriendly|ClassicCountry|NashvilleSound,0
a-sad-country-song,A Sad Country Song,classic-country,sad country song,False,False,3,Folk|Outlaw|ClassicCountry|JamFriendly,2
a-satisfied-mind,A Satisfied Mind,bluegrass-lyrics,satisfied mind,False,False,125,ClassicCountry|JamFriendly,4
a-seed-before-the-rose,A Seed Before the Rose,classic-country,seed before the rose,False,False,0,ClassicCountry|NashvilleSound,1
a-shot-in-the-dark,A Shot In The Dark,classic-country,shot in the dark,False,False,40,ClassicCountry|NashvilleSound,1
a-shoulder-to-cry-on,A Shoulder To Cry On,classic-country,shoulder to cry on,False,False,10,JamFriendly|ClassicCountry,3
a-single-yellow-rose,A Single Yellow Rose,classic-country,single yellow rose,False,False,0,JamFriendly|ClassicCountry|Folk,2
a-sinner-s-prayer,A Sinner's Prayer,classic-country,sinners prayer,False,False,0,JamFriendly|ClassicCountry|Gospel|NashvilleSound,2
a-soldier-s-king,A Soldier's King,classic-country,soldiers king,False,False,0,ClassicCountry|JamFriendly|Gospel,0
a-song-holy-angels-cannot-sing,A Song Holy Angels Cannot Sing,classic-country,song holy angels cannot sing,False,False,0,JamFriendly|Gospel,5
a-special-song-for-wanda,A Special Song For Wanda,classic-country,special song for wanda,False,False,0,JamFriendly|ClassicCountry,2
a-step-away,A Step Away,classic-country,step away,True,False,0,Bluegrass|JamFriendly|Gospel,1
a-stranger-in-my-arms,A Stranger In My Arms,classic-country,stranger in my arms,False,False,31,ClassicCountry|NashvilleSound|HonkyTonk|JamFriendly,8
a-stranger-in-the-night,A Stranger in The Night,classic-country,stranger in the night,False,False,0,HonkyTonk|ClassicCountry|JamFriendly,8
a-stranger-s-just-a-friend,A Stranger's Just A Friend,classic-country,strangers just a friend,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,0
a-stranger-was-here,A Stranger Was Here,classic-country,stranger was here,False,False,0,JamFriendly|ClassicCountry,8
a-sweeter-love-than-yours-ill-never-know,A Sweeter Love Than Yours I’ll Never Know,classic-country,sweeter love than yours ill never know,True,False,0,JamFriendly|Bluegrass,1
a-swimming-pool-full-of-beer,A Swimming Pool Full Of Beer,classic-country,swimming pool full of beer,False,False,0,JamFriendly|ClassicCountry,0
a-tear-dropped-by,A Tear Dropped By,classic-country,tear dropped by,False,False,0,JamFriendly|ClassicCountry,0
a-tear-fell,A Tear Fell,classic-country,tear fell,False,False,32,JamFriendly|ClassicCountry|Rockabilly,0
a-teardrop-on-a-rose,A Teardrop on a Rose,classic-country,teardrop on a rose,False,False,0,HonkyTonk|ClassicCountry|JamFriendly,1
a-teenager-in-love,A Teenager In Love,classic-country,teenager in love,False,False,68,JamFriendly|Rockabilly|Pop,2
a-teenager-s-romance,A Teenager's Romance,classic-country,teenagers romance,False,False,0,Rockabilly|Pop,0
a-texas-honky-tonk,A Texas Honky Tonk,classic-country,texas honky tonk,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,5
a-thief-in-the-night,A Thief In The Night,classic-country,thief in the night,False,False,0,JamFriendly|ClassicCountry,1
a-thing-about-you,A Thing About You,classic-country,thing about you,False,False,15,Folk|JamFriendly|Modal|ClassicCountry,6
a-thing-called-love,A Thing Called Love,classic-country,thing called love,False,False,107,ClassicCountry,2
a-thing-called-saddness,A Thing Called Saddness,classic-country,thing called saddness,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,1
a-thousand-miles-ago,A Thousand Miles Ago,classic-country,thousand miles ago,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,1
a-thousand-miles-from-nowhere,A Thousand Miles From Nowhere,classic-country,thousand miles from nowhere,False,False,5,ClassicCountry|JamFriendly|Bakersfield,1
a-thousand-times-a-day,A Thousand Times A Day,classic-country,thousand times a day,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,1
a-thousand-times-a-day-1,A Thousand Times A Day,classic-country,thousand times a day,False,False,0,JamFriendly|ClassicCountry,1
a-thousand-times-a-day-2,A Thousand Times A Day,classic-country,thousand times a day,True,False,0,ClassicCountry|Bluegrass|JamFriendly,1
a-thousand-wonders,A Thousand Wonders,classic-country,thousand wonders,False,False,0,JamFriendly|ClassicCountry|Bakersfield,0
a-time-and-place-for-everything,A Time And Place For Everything,classic-country,time and place for everything,False,False,0,ClassicCountry|JamFriendly,4
a-time-to-remember,A Time To Remember,classic-country,time to remember,False,False,0,ClassicCountry,4
a-time-to-sing,A Time To Sing,classic-country,time to sing,False,False,0,JamFriendly|ClassicCountry|Outlaw,8
a-toast-to-the-bride,A Toast To The Bride,classic-country,toast to the bride,False,False,0,JamFriendly|ClassicCountry,1
a-touch-of-yesterday,A Touch Of Yesterday,classic-country,touch of yesterday,False,False,0,ClassicCountry,7
a-town-that-never-sleeps,A Town That Never Sleeps,classic-country,town that never sleeps,False,False,0,JamFriendly|ClassicCountry,1
a-train-leaves-here-this-mornin,A Train Leaves Here This Mornin’,bluegrass-lyrics,train leaves here this mornin,True,False,0,Bluegrass|Jazzy,1
a-tree-in-the-meadow,A Tree In The Meadow,classic-country,tree in the meadow,False,False,15,ClassicCountry|JamFriendly,1
a-true-love-goodbye,A True Love Goodbye,classic-country,true love goodbye,False,False,45,Rockabilly|Pop,9
a-truer-love-you-ll-never-find,A Truer Love You'll Never Find,classic-country,truer love youll never find,False,False,0,ClassicCountry|NashvilleSound,2
a-very-good-year-for-girls,A Very Good Year For Girls,classic-country,very good year for girls,False,False,0,Modal|Pop|ClassicCountry,0
a-very-merry-christmas,A Very Merry Christmas,classic-country,very merry christmas,False,False,8,JamFriendly|Modal|ClassicCountry|Bakersfield,1
a-very-special-love-song,A Very Special Love Song,classic-country,very special love song,False,False,18,ClassicCountry|Rockabilly|NashvilleSound,2
a-very-special-way,A Very Special Way,classic-country,very special way,False,False,0,ClassicCountry|JamFriendly,2
a-vision-of-jesus,A Vision Of Jesus,classic-country,vision of jesus,True,False,0,JamFriendly|Bluegrass|Gospel,2
a-voice-from-on-high,A Voice From On High,classic-country,voice from on high,True,True,20,JamFriendly|Bluegrass|BluegrassStandard|Gospel,8
a-way-to-survive,A Way to Survive,classic-country,way to survive,False,False,4,JamFriendly|Modal|ClassicCountry,1
a-way-to-survive-1,A Way to Survive,classic-country,way to survive,False,False,4,JamFriendly|Modal|ClassicCountry|HonkyTonk,1
a-ways-to-go,A Ways To Go,classic-country,ways to go,False,False,0,Folk|JamFriendly|Modal|ClassicCountry,0
a-wedding-ring-ago,A Wedding Ring Ago,classic-country,wedding ring ago,False,False,0,ClassicCountry|JamFriendly|HonkyTonk,1
a-week-in-a-county-jail,A Week In A County Jail,classic-country,week in a county jail,False,False,0,ClassicCountry|JamFriendly,1
a-whistle-and-a-whisker-away,A Whistle And A Whisker Away,classic-country,whistle and a whisker away,False,False,0,ClassicCountry|NashvilleSound,1
a-white-sports-coat,A White Sports Coat,classic-country,white sports coat,False,False,0,ClassicCountry|JamFriendly|Rockabilly,1
a-whole-lot-of-hank,A Whole Lot Of Hank,classic-country,whole lot of hank,False,False,0,JamFriendly|ClassicCountry|Outlaw,0
a-whole-lot-of-love,A Whole Lot Of Love,classic-country,whole lot of love,False,False,0,ClassicCountry|JamFriendly,2
a-whole-lot-of-love-to-go-home-to,A Whole Lot of Love To Go Home To,classic-country,whole lot of love to go home to,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,15
a-whole-lot-of-you,A Whole Lot Of You,classic-country,whole lot of you,False,False,0,JamFriendly|ClassicCountry|HonkyTonk,6
a-woman-always-knows,A Woman Always Knows,classic-country,woman always knows,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,1
a-woman-gets-her-way,A Woman Gets Her Way,classic-country,woman gets her way,False,False,0,ClassicCountry|JamFriendly,0
a-woman-half-my-age,A Woman Half My Age,classic-country,woman half my age,False,False,0,ClassicCountry|JamFriendly|HonkyTonk,4
a-woman-has-her-way,A Woman Has Her Way,classic-country,woman has her way,False,False,0,ClassicCountry|JamFriendly,0
a-woman-in-love,A Woman In Love,classic-country,woman in love,False,False,98,JamFriendly|Modal|ClassicCountry,2
a-woman-in-love-1,A Woman In Love,classic-country,woman in love,False,False,98,ClassicCountry|JamFriendly|NashvilleSound,2
a-woman-knows,A Woman Knows,classic-country,woman knows,False,False,0,JamFriendly|ClassicCountry,0
a-woman-like-you,A Woman Like You,classic-country,woman like you,False,False,5,JamFriendly|ClassicCountry,6
a-woman-lives-for-love,A Woman Lives For Love,classic-country,woman lives for love,False,False,7,Rockabilly|JamFriendly|ClassicCountry,2
a-woman-never-forgets,A Woman Never Forgets,classic-country,woman never forgets,False,False,0,ClassicCountry|JamFriendly|HonkyTonk,0
a-woman-s-gotta-make-a-stand,A Woman's Gotta Make A Stand,classic-country,womans gotta make a stand,False,False,0,JamFriendly|ClassicCountry,0
a-woman-s-hand,A Woman's Hand,classic-country,womans hand,False,False,0,ClassicCountry,1
a-woman-s-heart-is-a-handy-place-to-be,A Woman's Heart (Is A Handy Place To Be),classic-country,womans heart,False,False,0,JamFriendly|ClassicCountry|NashvilleSound,3
a-woman-s-love,A Woman's Love,classic-country,womans love,False,False,0,JamFriendly|ClassicCountry,1
